status,period_start,source_row_number,source_business_unit,source_label,canonical_metric,business_unit,show,channel,agent,cell_a1,value_raw,value_numeric,reason
skipped,2020-07-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,I158,,,blank_or_non_numeric
skipped,2020-08-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,J158,,,blank_or_non_numeric
skipped,2020-09-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,K158,,,blank_or_non_numeric
skipped,2020-10-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,L158,,,blank_or_non_numeric
skipped,2020-11-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,M158,,,blank_or_non_numeric
skipped,2020-12-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,N158,,,blank_or_non_numeric
skipped,2021-01-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,O158,,,blank_or_non_numeric
skipped,2021-02-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,P158,,,blank_or_non_numeric
skipped,2021-03-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,Q158,,,blank_or_non_numeric
skipped,2021-04-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,R158,,,blank_or_non_numeric
skipped,2021-05-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,S158,,,blank_or_non_numeric
skipped,2021-06-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,T158,,,blank_or_non_numeric
skipped,2021-07-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,U158,,,blank_or_non_numeric
skipped,2021-08-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,V158,,,blank_or_non_numeric
skipped,2021-09-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,W158,,,blank_or_non_numeric
skipped,2021-10-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,X158,,,blank_or_non_numeric
skipped,2021-11-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,Y158,,,blank_or_non_numeric
skipped,2021-12-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,Z158,,,blank_or_non_numeric
skipped,2022-01-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AA158,,,blank_or_non_numeric
skipped,2022-02-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AB158,,,blank_or_non_numeric
skipped,2022-03-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AC158,,,blank_or_non_numeric
skipped,2022-04-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AD158,,,blank_or_non_numeric
skipped,2022-05-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AE158,,,blank_or_non_numeric
skipped,2022-06-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AF158,,,blank_or_non_numeric
skipped,2022-07-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AG158,,,blank_or_non_numeric
skipped,2022-08-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AH158,,,blank_or_non_numeric
skipped,2022-09-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AI158,,,blank_or_non_numeric
skipped,2022-10-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AJ158,,,blank_or_non_numeric
skipped,2022-11-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AK158,,,blank_or_non_numeric
skipped,2022-12-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AL158,,,blank_or_non_numeric
skipped,2023-01-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AM158,,,blank_or_non_numeric
skipped,2023-02-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AN158,,,blank_or_non_numeric
skipped,2023-03-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AO158,,,blank_or_non_numeric
skipped,2023-04-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AP158,,,blank_or_non_numeric
skipped,2023-05-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AQ158,,,blank_or_non_numeric
skipped,2023-06-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AR158,,,blank_or_non_numeric
skipped,2023-07-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AS158,,,blank_or_non_numeric
skipped,2023-08-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AT158,,,blank_or_non_numeric
skipped,2023-09-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AU158,,,blank_or_non_numeric
skipped,2023-10-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AV158,,,blank_or_non_numeric
skipped,2023-11-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AW158,,,blank_or_non_numeric
skipped,2023-12-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AX158,,,blank_or_non_numeric
skipped,2024-01-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AY158,,,blank_or_non_numeric
skipped,2024-02-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AZ158,,,blank_or_non_numeric
skipped,2024-03-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BA158,,,blank_or_non_numeric
skipped,2024-04-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BB158,,,blank_or_non_numeric
aggregated,2024-05-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BC158,4 096,4096,
aggregated,2024-06-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BD158,3 228,3228,
aggregated,2024-07-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BE158,4 125,4125,
aggregated,2024-08-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BF158,4 392,4392,
aggregated,2024-09-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BG158,4 249,4249,
aggregated,2024-10-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BH158,4 251,4251,
aggregated,2024-11-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BI158,4 164,4164,
aggregated,2024-12-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BJ158,4 176,4176,
aggregated,2025-01-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BK158,4 984,4984,
aggregated,2025-02-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BL158,4 769,4769,
aggregated,2025-03-01,158,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BM158,4 933,4933,
skipped,2020-01-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,C159,,,blank_or_non_numeric
skipped,2020-02-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,D159,,,blank_or_non_numeric
skipped,2020-03-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,E159,,,blank_or_non_numeric
skipped,2020-04-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,F159,,,blank_or_non_numeric
skipped,2020-05-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,G159,,,blank_or_non_numeric
skipped,2020-06-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,H159,,,blank_or_non_numeric
skipped,2020-07-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,I159,,,blank_or_non_numeric
skipped,2020-08-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,J159,,,blank_or_non_numeric
skipped,2020-09-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,K159,,,blank_or_non_numeric
skipped,2020-10-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,L159,,,blank_or_non_numeric
skipped,2020-11-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,M159,,,blank_or_non_numeric
skipped,2020-12-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,N159,,,blank_or_non_numeric
skipped,2021-01-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,O159,,,blank_or_non_numeric
skipped,2021-02-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,P159,,,blank_or_non_numeric
skipped,2021-03-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,Q159,,,blank_or_non_numeric
skipped,2021-04-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,R159,,,blank_or_non_numeric
skipped,2021-05-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,S159,,,blank_or_non_numeric
skipped,2021-06-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,T159,,,blank_or_non_numeric
skipped,2021-07-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,U159,,,blank_or_non_numeric
skipped,2021-08-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,V159,,,blank_or_non_numeric
skipped,2021-09-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,W159,,,blank_or_non_numeric
skipped,2021-10-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,X159,,,blank_or_non_numeric
skipped,2021-11-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,Y159,,,blank_or_non_numeric
skipped,2021-12-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,Z159,,,blank_or_non_numeric
skipped,2022-01-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AA159,,,blank_or_non_numeric
skipped,2022-02-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AB159,,,blank_or_non_numeric
skipped,2022-03-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AC159,,,blank_or_non_numeric
skipped,2022-04-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AD159,,,blank_or_non_numeric
skipped,2022-05-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AE159,,,blank_or_non_numeric
skipped,2022-06-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AF159,,,blank_or_non_numeric
skipped,2022-07-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AG159,,,blank_or_non_numeric
skipped,2022-08-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AH159,,,blank_or_non_numeric
skipped,2022-09-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AI159,,,blank_or_non_numeric
skipped,2022-10-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AJ159,,,blank_or_non_numeric
skipped,2022-11-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AK159,,,blank_or_non_numeric
skipped,2022-12-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AL159,,,blank_or_non_numeric
skipped,2023-01-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AM159,,,blank_or_non_numeric
skipped,2023-02-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AN159,,,blank_or_non_numeric
skipped,2023-03-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AO159,,,blank_or_non_numeric
skipped,2023-04-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AP159,,,blank_or_non_numeric
skipped,2023-05-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AQ159,,,blank_or_non_numeric
skipped,2023-06-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AR159,,,blank_or_non_numeric
skipped,2023-07-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AS159,,,blank_or_non_numeric
skipped,2023-08-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AT159,,,blank_or_non_numeric
skipped,2023-09-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AU159,,,blank_or_non_numeric
skipped,2023-10-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AV159,,,blank_or_non_numeric
skipped,2023-11-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AW159,,,blank_or_non_numeric
skipped,2023-12-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AX159,,,blank_or_non_numeric
skipped,2024-01-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AY159,,,blank_or_non_numeric
skipped,2024-02-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,AZ159,,,blank_or_non_numeric
skipped,2024-03-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,BA159,,,blank_or_non_numeric
skipped,2024-04-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,BB159,,,blank_or_non_numeric
skipped,2024-05-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,BC159,,,blank_or_non_numeric
skipped,2024-06-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,BD159,,,blank_or_non_numeric
skipped,2024-07-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,BE159,,,blank_or_non_numeric
skipped,2024-08-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,BF159,,,blank_or_non_numeric
skipped,2024-09-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,BG159,,,blank_or_non_numeric
skipped,2024-10-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,BH159,,,blank_or_non_numeric
skipped,2024-11-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,BI159,,,blank_or_non_numeric
skipped,2024-12-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,BJ159,,,blank_or_non_numeric
skipped,2025-01-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,BK159,,,blank_or_non_numeric
skipped,2025-02-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,BL159,,,blank_or_non_numeric
aggregated,2025-03-01,159,Спб,ЗП СД,Costs - Salary variable,b2c_spb,sd,general,general,BM159,143 500,143500,
skipped,2020-01-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,C161,,,blank_or_non_numeric
skipped,2020-02-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,D161,,,blank_or_non_numeric
skipped,2020-03-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,E161,,,blank_or_non_numeric
skipped,2020-04-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,F161,,,blank_or_non_numeric
skipped,2020-05-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,G161,,,blank_or_non_numeric
skipped,2020-06-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,H161,,,blank_or_non_numeric
skipped,2020-07-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,I161,,,blank_or_non_numeric
skipped,2020-08-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,J161,,,blank_or_non_numeric
skipped,2020-09-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,K161,,,blank_or_non_numeric
skipped,2020-10-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,L161,,,blank_or_non_numeric
skipped,2020-11-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,M161,,,blank_or_non_numeric
skipped,2020-12-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,N161,,,blank_or_non_numeric
skipped,2021-01-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,O161,,,blank_or_non_numeric
skipped,2021-02-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,P161,,,blank_or_non_numeric
skipped,2021-03-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,Q161,,,blank_or_non_numeric
skipped,2021-04-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,R161,,,blank_or_non_numeric
skipped,2021-05-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,S161,,,blank_or_non_numeric
skipped,2021-06-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,T161,,,blank_or_non_numeric
skipped,2021-07-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,U161,,,blank_or_non_numeric
skipped,2021-08-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,V161,,,blank_or_non_numeric
skipped,2021-09-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,W161,,,blank_or_non_numeric
skipped,2021-10-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,X161,,,blank_or_non_numeric
skipped,2021-11-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,Y161,,,blank_or_non_numeric
skipped,2021-12-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,Z161,,,blank_or_non_numeric
skipped,2022-01-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AA161,,,blank_or_non_numeric
skipped,2022-02-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AB161,,,blank_or_non_numeric
skipped,2022-03-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AC161,,,blank_or_non_numeric
skipped,2022-04-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AD161,,,blank_or_non_numeric
skipped,2022-05-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AE161,,,blank_or_non_numeric
skipped,2022-06-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AF161,,,blank_or_non_numeric
skipped,2022-07-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AG161,,,blank_or_non_numeric
skipped,2022-08-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AH161,,,blank_or_non_numeric
skipped,2022-09-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AI161,,,blank_or_non_numeric
skipped,2022-10-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AJ161,,,blank_or_non_numeric
skipped,2022-11-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AK161,,,blank_or_non_numeric
skipped,2022-12-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AL161,,,blank_or_non_numeric
skipped,2023-01-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AM161,,,blank_or_non_numeric
skipped,2023-02-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AN161,,,blank_or_non_numeric
skipped,2023-03-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AO161,,,blank_or_non_numeric
skipped,2023-04-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AP161,,,blank_or_non_numeric
skipped,2023-05-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AQ161,,,blank_or_non_numeric
skipped,2023-06-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AR161,,,blank_or_non_numeric
skipped,2023-07-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AS161,,,blank_or_non_numeric
skipped,2023-08-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AT161,,,blank_or_non_numeric
skipped,2023-09-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AU161,,,blank_or_non_numeric
skipped,2023-10-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AV161,,,blank_or_non_numeric
skipped,2023-11-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AW161,,,blank_or_non_numeric
skipped,2023-12-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AX161,,,blank_or_non_numeric
skipped,2024-01-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AY161,,,blank_or_non_numeric
skipped,2024-02-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,AZ161,,,blank_or_non_numeric
skipped,2024-03-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BA161,,,blank_or_non_numeric
skipped,2024-04-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BB161,,,blank_or_non_numeric
skipped,2024-05-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BC161,,,blank_or_non_numeric
skipped,2024-06-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BD161,,,blank_or_non_numeric
skipped,2024-07-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BE161,,,blank_or_non_numeric
skipped,2024-08-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BF161,,,blank_or_non_numeric
skipped,2024-09-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BG161,,,blank_or_non_numeric
skipped,2024-10-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BH161,,,blank_or_non_numeric
skipped,2024-11-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BI161,,,blank_or_non_numeric
skipped,2024-12-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BJ161,,,blank_or_non_numeric
skipped,2025-01-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BK161,,,blank_or_non_numeric
skipped,2025-02-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BL161,,,blank_or_non_numeric
aggregated,2025-03-01,161,Спб,Зарплаты на 1 шоу,Costs - Salary variable,b2c_spb,,general,general,BM161,11 038,11038,
skipped,2020-01-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,C162,,,blank_or_non_numeric
skipped,2020-02-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,D162,,,blank_or_non_numeric
skipped,2020-03-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,E162,,,blank_or_non_numeric
skipped,2020-04-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,F162,,,blank_or_non_numeric
skipped,2020-05-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,G162,,,blank_or_non_numeric
skipped,2020-06-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,H162,,,blank_or_non_numeric
skipped,2020-07-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,I162,,,blank_or_non_numeric
skipped,2020-08-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,J162,,,blank_or_non_numeric
skipped,2020-09-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,K162,,,blank_or_non_numeric
skipped,2020-10-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,L162,,,blank_or_non_numeric
skipped,2020-11-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,M162,,,blank_or_non_numeric
skipped,2020-12-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,N162,,,blank_or_non_numeric
skipped,2021-01-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,O162,,,blank_or_non_numeric
skipped,2021-02-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,P162,,,blank_or_non_numeric
skipped,2021-03-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,Q162,,,blank_or_non_numeric
skipped,2021-04-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,R162,,,blank_or_non_numeric
skipped,2021-05-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,S162,,,blank_or_non_numeric
skipped,2021-06-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,T162,,,blank_or_non_numeric
skipped,2021-07-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,U162,,,blank_or_non_numeric
skipped,2021-08-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,V162,,,blank_or_non_numeric
skipped,2021-09-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,W162,,,blank_or_non_numeric
skipped,2021-10-01,162,Спб,Митя_Бонус СД,Costs - Salary variable,b2c_spb,sd,general,general,X162,,,blank_or_non_numeric
