status,business_unit,period_start,canonical_metric,show_name,partner_name,channel_name,value_numeric,reason,rollup_source_system
inserted,b2b,2025-08-01,Show production costs,,,,198085,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-09-01,Show production costs,,,,685245,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-10-01,Show production costs,,,,986970,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-11-01,Show production costs,,,,1224477,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-12-01,Show production costs,,,,2897615,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2026-01-01,Show production costs,,,,1975271,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2026-02-01,Show production costs,,,,30500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2026-03-01,Show production costs,,,,6985992,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-09-01,Show production costs,,,,14911,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-10-01,Show production costs,,,,10660,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-11-01,Show production costs,,,,20820,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-12-01,Show production costs,,,,4220,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-01-01,Show production costs,,,,40046,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-02-01,Show production costs,,,,40941,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-03-01,Show production costs,,,,119303,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-04-01,Show production costs,,,,56720,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-05-01,Show production costs,,,,57734,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-06-01,Show production costs,,,,12723,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-07-01,Show production costs,,,,17199,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-08-01,Show production costs,,,,29081,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-09-01,Show production costs,,,,48848,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-10-01,Show production costs,,,,32992,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-11-01,Show production costs,,,,60886,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-12-01,Show production costs,,,,17867,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-01-01,Show production costs,,,,85151,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-02-01,Show production costs,,,,55745,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-03-01,Show production costs,,,,49674,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-04-01,Show production costs,,,,8252,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-05-01,Show production costs,,,,18488,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-06-01,Show production costs,,,,18807,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-07-01,Show production costs,,,,28387,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-08-01,Show production costs,,,,45267,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-09-01,Show production costs,,,,67000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-10-01,Show production costs,,,,39267,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-11-01,Show production costs,,,,96492,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-12-01,Show production costs,,,,157672,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-01-01,Show production costs,,,,99092,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-02-01,Show production costs,,,,26122,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-03-01,Show production costs,,,,84557,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-08-01,Show production costs,,,,50651,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-09-01,Show production costs,,,,11867,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-10-01,Show production costs,,,,5891,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-11-01,Show production costs,,,,49424,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-12-01,Show production costs,,,,57762,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-01-01,Show production costs,,,,31702,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-02-01,Show production costs,,,,24323,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-03-01,Show production costs,,,,39287,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-04-01,Show production costs,,,,28453,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-07-01,Show production costs,,,,14495,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-08-01,Show production costs,,,,156600,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-09-01,Show production costs,,,,81450,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-10-01,Show production costs,,,,58686,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-11-01,Show production costs,,,,108737,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-12-01,Show production costs,,,,75860,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-01-01,Show production costs,,,,88125,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-02-01,Show production costs,,,,17702,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-03-01,Show production costs,,,,355635,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-04-01,Show production costs,,,,170640,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-05-01,Show production costs,,,,154341,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-06-01,Show production costs,,,,275706,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-08-01,Show production costs,,,,20827,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-09-01,Show production costs,,,,12870,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-10-01,Show production costs,,,,54668,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-11-01,Show production costs,,,,33826,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-12-01,Show production costs,,,,42913,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-01-01,Show production costs,,,,66448,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-02-01,Show production costs,,,,10394,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-03-01,Show production costs,,,,22245,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-04-01,Show production costs,,,,12951,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2023-03-01,Show production costs,,,,7780,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2023-10-01,Show production costs,,,,8205,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2023-11-01,Show production costs,,,,53851,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2023-12-01,Show production costs,,,,11570,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2024-09-01,Show production costs,,,,8200,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2024-11-01,Show production costs,,,,14426,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2024-12-01,Show production costs,,,,14350,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2025-08-01,Show production costs,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2025-09-01,Show production costs,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2025-10-01,Show production costs,,,,11500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2025-11-01,Show production costs,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2025-12-01,Show production costs,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2026-01-01,Show production costs,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2026-02-01,Show production costs,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2026-03-01,Show production costs,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2023-02-01,Variable costs,,,,14550,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2023-03-01,Variable costs,,,,83600,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2023-04-01,Variable costs,,,,530189,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2023-05-01,Variable costs,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2023-06-01,Variable costs,,,,48550,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2023-07-01,Variable costs,,,,10700,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2023-08-01,Variable costs,,,,26150,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2023-09-01,Variable costs,,,,201000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2023-10-01,Variable costs,,,,837300,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2023-11-01,Variable costs,,,,440000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2023-12-01,Variable costs,,,,581953,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2024-03-01,Variable costs,,,,140000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2024-04-01,Variable costs,,,,30920,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2024-05-01,Variable costs,,,,355000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2024-09-01,Variable costs,,,,176649,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2024-11-01,Variable costs,,,,1028600,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2024-12-01,Variable costs,,,,5850000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-01-01,Variable costs,,,,360000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-03-01,Variable costs,,,,1248000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-04-01,Variable costs,,,,1158188,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-05-01,Variable costs,,,,2043398,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-06-01,Variable costs,,,,1015770,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-08-01,Variable costs,,,,238057,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-09-01,Variable costs,,,,828468,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-10-01,Variable costs,,,,1038364,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-11-01,Variable costs,,,,1224477,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-12-01,Variable costs,,,,5962098,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2026-01-01,Variable costs,,,,2274791,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2026-02-01,Variable costs,,,,40883,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2026-03-01,Variable costs,,,,7244482,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2026-04-01,Variable costs,,,,58061,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-01-01,Variable costs,,,,592375,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-02-01,Variable costs,,,,556760,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-03-01,Variable costs,,,,463211,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-04-01,Variable costs,,,,287298,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-05-01,Variable costs,,,,274730,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-06-01,Variable costs,,,,187516,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-07-01,Variable costs,,,,263489,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-08-01,Variable costs,,,,260659,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-09-01,Variable costs,,,,370190,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-10-01,Variable costs,,,,494833,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-11-01,Variable costs,,,,455612,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-12-01,Variable costs,,,,615106,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-01-01,Variable costs,,,,435494,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-02-01,Variable costs,,,,892844,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-03-01,Variable costs,,,,891715,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-04-01,Variable costs,,,,628359,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-05-01,Variable costs,,,,658071,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-06-01,Variable costs,,,,584661,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-07-01,Variable costs,,,,431814,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-08-01,Variable costs,,,,778410,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-09-01,Variable costs,,,,685582,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-10-01,Variable costs,,,,778033,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-11-01,Variable costs,,,,762203,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-12-01,Variable costs,,,,1088286,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-01-01,Variable costs,,,,1400267,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-02-01,Variable costs,,,,1187073,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-03-01,Variable costs,,,,902401,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-04-01,Variable costs,,,,985991,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-05-01,Variable costs,,,,914630,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-06-01,Variable costs,,,,832626,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-07-01,Variable costs,,,,965409,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-08-01,Variable costs,,,,855848,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-09-01,Variable costs,,,,973363,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-10-01,Variable costs,,,,912628,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-11-01,Variable costs,,,,1012698,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-12-01,Variable costs,,,,1123556,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-01-01,Variable costs,,,,1190365,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-02-01,Variable costs,,,,1285081,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-03-01,Variable costs,,,,1682845,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-04-01,Variable costs,,,,1215192,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-05-01,Variable costs,,,,1196338,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-06-01,Variable costs,,,,987501,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-07-01,Variable costs,,,,1170890,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-08-01,Variable costs,,,,1115386,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-09-01,Variable costs,,,,1563867,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-10-01,Variable costs,,,,1764297,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-11-01,Variable costs,,,,1898230,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-12-01,Variable costs,,,,2326842,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-01-01,Variable costs,,,,2440046,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-02-01,Variable costs,,,,2466556,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-03-01,Variable costs,,,,2400709,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-04-01,Variable costs,,,,1761116,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-05-01,Variable costs,,,,1883397,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-06-01,Variable costs,,,,2258266,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-07-01,Variable costs,,,,3033151,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-08-01,Variable costs,,,,3310150,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-09-01,Variable costs,,,,2743701,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-10-01,Variable costs,,,,2745750,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-11-01,Variable costs,,,,2971547,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-12-01,Variable costs,,,,3325395,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-01-01,Variable costs,,,,2911629,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-02-01,Variable costs,,,,2268161,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-03-01,Variable costs,,,,2662533,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-04-01,Variable costs,,,,2053518.1,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-05-01,Variable costs,,,,2431692.5,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-06-01,Variable costs,,,,3177196.45,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-08-01,Variable costs,,,,414027,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-09-01,Variable costs,,,,1439405,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-10-01,Variable costs,,,,3141944,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-11-01,Variable costs,,,,4567010,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-12-01,Variable costs,,,,4780129,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-01-01,Variable costs,,,,4140513,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-02-01,Variable costs,,,,2524919,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-03-01,Variable costs,,,,2506456,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-04-01,Variable costs,,,,2456672,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-03-01,Variable costs,,,,470582,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-04-01,Variable costs,,,,1385917,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-05-01,Variable costs,,,,2518859,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-06-01,Variable costs,,,,618035,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-07-01,Variable costs,,,,1023373,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-08-01,Variable costs,,,,1342347,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-09-01,Variable costs,,,,984557,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-10-01,Variable costs,,,,1085695,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-11-01,Variable costs,,,,1222177,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-12-01,Variable costs,,,,993658,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-01-01,Variable costs,,,,1569380,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-02-01,Variable costs,,,,1238086,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-03-01,Variable costs,,,,1813003,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-04-01,Variable costs,,,,1532780.58,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-05-01,Variable costs,,,,1462276.47,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-06-01,Variable costs,,,,2001861.88,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-08-01,Variable costs,,,,225364,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-09-01,Variable costs,,,,974475,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-10-01,Variable costs,,,,809244,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-11-01,Variable costs,,,,1387038,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-12-01,Variable costs,,,,1480021,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-01-01,Variable costs,,,,1823630,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-02-01,Variable costs,,,,1449592,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-03-01,Variable costs,,,,1488527,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-04-01,Variable costs,,,,1766014,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2023-03-01,Variable costs,,,,7780,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2023-10-01,Variable costs,,,,8205,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2023-11-01,Variable costs,,,,53851,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2023-12-01,Variable costs,,,,11570,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2024-09-01,Variable costs,,,,8200,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2024-11-01,Variable costs,,,,14426,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2024-12-01,Variable costs,,,,14350,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2025-08-01,Variable costs,,,,12000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2025-09-01,Variable costs,,,,2135,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2025-10-01,Variable costs,,,,11500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2025-11-01,Variable costs,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2025-12-01,Variable costs,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2026-01-01,Variable costs,,,,16000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2026-02-01,Variable costs,,,,8000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2026-03-01,Variable costs,,,,20000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2026-04-01,Variable costs,,,,7050,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2021-02-01,Variable costs,,,,17550,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2021-03-01,Variable costs,,,,13950,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2021-04-01,Variable costs,,,,2550,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2021-05-01,Variable costs,,,,16927,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2021-06-01,Variable costs,,,,9700,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2021-08-01,Variable costs,,,,3100,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2021-09-01,Variable costs,,,,7750,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2021-10-01,Variable costs,,,,14300,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2021-11-01,Variable costs,,,,10000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2021-12-01,Variable costs,,,,11350,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-01-01,Variable costs,,,,20900,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-03-01,Variable costs,,,,30617,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-04-01,Variable costs,,,,4505,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-05-01,Variable costs,,,,6400,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-06-01,Variable costs,,,,4071,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-07-01,Variable costs,,,,3931,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-08-01,Variable costs,,,,2266,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-09-01,Variable costs,,,,2678,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-10-01,Variable costs,,,,13806,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-11-01,Variable costs,,,,17482,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-12-01,Variable costs,,,,3032,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2023-01-01,Variable costs,,,,23641,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2023-02-01,Variable costs,,,,2672,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2023-03-01,Variable costs,,,,1671,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2023-04-01,Variable costs,,,,13607,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2023-06-01,Variable costs,,,,30233,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2023-07-01,Variable costs,,,,8351,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2023-08-01,Variable costs,,,,16258,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2023-11-01,Variable costs,,,,24343,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2023-12-01,Variable costs,,,,17147,direct_from_rollup_view,derived_leaf_only_rollup
